student_id,weak_kcs,n_weak,weakest_5,related_kcs
user8321,DFS,1,DFS;trees;Tree Diameter;graphs;data structures,Graph Representation
user8322,geometry,1,geometry;flows;2-sat;graphs;shortest paths,
user8323,graphs,1,graphs;geometry;flows;trees;brute force,
user8325,,0,flows;divide and conquer;graphs;Tree DFS;geometry,
user8326,geometry;graphs,2,geometry;graphs;trees;Tree DFS;Connected Components,
user8327,trees,1,trees;graphs;Line Intersection;geometry;dsu,data structures;graphs
user8328,BFS;Graph Representation;graphs;shortest paths;trees,5,shortest paths;graphs;Graph Representation;trees;BFS,data structures
user8329,Max Flow;flows;geometry;graphs,4,flows;graphs;geometry;Max Flow;shortest paths,Priority Queue;shortest paths
user833,BFS;Bipartite Graph Check;Graph Representation;graphs;shortest paths,5,shortest paths;graphs;Graph Representation;BFS;Bipartite Graph Check,DFS
user8330,graphs;shortest paths,2,shortest paths;graphs;BFS;dp;data structures,
user8332,geometry,1,geometry;trees;DFS;Bipartite Graph Check;graphs,
user8334,flows;graphs;shortest paths,3,flows;graphs;shortest paths;graph matchings;2-sat,
user8335,,0,geometry;flows;graph matchings;graphs;shortest paths,
user8336,,0,graphs;geometry;Graph Representation;Connected Components;DFS,
user8337,geometry;graphs;shortest paths,3,shortest paths;geometry;graphs;Graph Representation;BFS,
user8338,divide and conquer;graphs;trees,3,graphs;divide and conquer;trees;DFS;Priority Queue,data structures;dp
user8339,graphs;shortest paths;trees,3,graphs;shortest paths;trees;BFS;divide and conquer,data structures
user834,graphs;shortest paths,2,shortest paths;graphs;graph matchings;flows;Max Flow,
user8340,,0,graphs;Distance Between Points;Graph Representation;flows;geometry,
user8341,,0,data structures;dp;ternary search;binary search;number theory,
user8342,,0,Polygon Area;Bipartite Graph Check;graphs;Strongly Connected Components;geometry,
user8343,,0,flows;graphs;DFS;Bipartite Graph Check;trees,
user8345,,0,dp;Binary Search on Answer;Brute Force Enumeration;ternary search;brute force,
user8348,graphs,1,graphs;Graph Representation;shortest paths;Tree DFS;trees,
user8349,,0,Strongly Connected Components;Topological Sort;graphs;String Hashing;hashing,
user835,,0,Orientation Test;geometry;graphs;dp;Tree DFS,
user8350,,0,flows;geometry;Polygon Area;graphs;Simulation,
user8351,,0,data structures;implementation;Simulation;Prime Factorization;number theory,
user8353,flows;geometry,2,geometry;flows;2-sat;graphs;graph matchings,graphs;shortest paths
user8354,divide and conquer;geometry;graphs;shortest paths;trees,5,graphs;shortest paths;trees;divide and conquer;geometry,data structures;dp
user8355,,0,geometry;Distance Between Points;graphs;Polygon Area;Graph Representation,
user8356,,0,graphs;dp;two pointers;Brute Force Enumeration;bitmasks,
user8357,,0,graphs;geometry;Tree DFS;two pointers;trees,
user8358,graphs,1,graphs;data structures;dp;brute force;implementation,
user8359,geometry,1,geometry;Polygon Area;graphs;Bipartite Graph Check;Connected Components,
user836,,0,Priority Queue;geometry;dp;Polygon Area;two pointers,
user8360,,0,geometry;graphs;Polygon Area;Topological Sort;trees,
user8361,,0,dp;1D DP;Brute Force Enumeration;Binary Search on Array;two pointers,
user8362,Orientation Test;Polygon Area;flows;geometry,4,Orientation Test;geometry;flows;Polygon Area;graph matchings,Distance Between Points;graphs;shortest paths
user8364,graphs,1,graphs;divide and conquer;geometry;Polygon Area;Priority Queue,
user8365,Tree DFS;trees,2,trees;Tree DFS;Priority Queue;Queue;graphs,DFS;data structures;graphs
user8367,,0,graphs;Topological Sort;implementation;Simulation;math,
user8368,,0,graphs;divide and conquer;geometry;Line Intersection;Hash Map,
user8369,,0,graphs;Tree DFS;Connected Components;trees;geometry,
user837,,0,graph matchings;Brute Force Enumeration;interactive;brute force;constructive algorithms,
user8370,,0,geometry;Tree Diameter;Knapsack;trees;dp,
user8371,,0,geometry;Polygon Area;Hash Map;ternary search;Bitmask Enumeration,
user8372,,0,Hash Map;Brute Force Enumeration;dp;brute force;ternary search,
user8373,Graph Representation;divide and conquer;graphs;shortest paths,4,shortest paths;graphs;divide and conquer;Graph Representation;graph matchings,dp
user8374,Connected Components;divide and conquer;graphs,3,graphs;divide and conquer;Connected Components;geometry;trees,BFS;DFS;dp
user8377,DFS;graphs;shortest paths,3,graphs;DFS;shortest paths;Polygon Area;Topological Sort,Graph Representation
user8378,,0,geometry;Polygon Area;flows;data structures;Hash Map,
user8379,,0,graphs;Bipartite Graph Check;DFS;Monotonic Stack;trees,
user838,graphs,1,graphs;shortest paths;trees;Topological Sort;Priority Queue,
user8382,,0,Bipartite Graph Check;BFS;graphs;Connected Components;Interval DP,
user8383,,0,Polygon Area;geometry;dp;data structures;Fenwick Tree,
user8386,graphs,1,graphs;shortest paths;divide and conquer;flows;Graph Representation,
user8387,flows;graphs;shortest paths,3,flows;graphs;shortest paths;graph matchings;Bipartite Graph Check,
user8388,graphs,1,graphs;DFS;bitmasks;Connected Components;dp,
user8389,flows;graphs,2,flows;graphs;Graph Representation;geometry;trees,shortest paths
user839,divide and conquer,1,divide and conquer;flows;Ordered Set;graphs;trees,dp;graphs
user8391,,0,geometry;graphs;Hash Map;Brute Force Enumeration;dp,
user8392,graphs;trees,2,trees;graphs;shortest paths;Graph Representation;dsu,data structures
user8393,,0,Custom Comparator Sorting;sortings;Two Pointers on Sorted Array;dp;Divisors,
user8395,,0,ternary search;Simulation;number theory;constructive algorithms;brute force,
user8397,trees,1,trees;Ordered Set;flows;Bipartite Graph Check;Max Flow,data structures;graphs
user8398,,0,geometry;graphs;DFS;shortest paths;Hash Map,
user8399,shortest paths,1,shortest paths;geometry;flows;graphs;Connected Components,graphs
user8400,BFS;shortest paths,2,shortest paths;BFS;flows;Bipartite Graph Check;Graph Representation,Graph Representation;graphs
user8401,shortest paths,1,shortest paths;flows;graphs;geometry;Cycle Detection,graphs
user8402,,0,trees;divide and conquer;Tree DP;2D DP;dp,
user8403,,0,Priority Queue;Hash Map;dsu;Divisors;Coordinate Compression,
user8405,,0,geometry;Polygon Area;Bipartite Graph Check;Connected Components;graphs,
user8406,trees,1,trees;flows;graphs;divide and conquer;DFS,data structures;graphs
user8407,,0,geometry;graphs;data structures;Hash Map;dp,
user8408,Bipartite Graph Check;Line Intersection;flows;graph matchings;graphs;shortest paths,6,Line Intersection;graphs;flows;Bipartite Graph Check;shortest paths,BFS;DFS;Distance Between Points;Orientation Test
user8410,graphs,1,graphs;trees;Bipartite Graph Check;dp;Graph Representation,
user8411,,0,two pointers;number theory;Binary Search on Array;brute force;binary search,
user8412,geometry,1,geometry;graphs;DFS;Distance Between Points;Tree DFS,
user8413,Tree DFS;divide and conquer;graphs;shortest paths,4,shortest paths;graphs;Tree DFS;divide and conquer;trees,DFS;dp
user8415,,0,flows;graphs;trees;Bipartite Graph Check;data structures,
user8416,,0,flows;shortest paths;graphs;data structures;Dijkstra,
user8417,,0,geometry;Polygon Area;shortest paths;graphs;Tree DFS,
user8418,,0,graphs;shortest paths;divide and conquer;Priority Queue;Polygon Area,
user842,,0,geometry;graphs;trees;Binary Lifting;DFS,
user8420,graphs,1,graphs;Topological Sort;Graph Representation;Tree DFS;trees,
user8423,graphs,1,graphs;brute force;number theory;Brute Force Enumeration;constructive algorithms,
user8424,graphs,1,graphs;flows;geometry;trees;Graph Representation,
user8425,shortest paths,1,shortest paths;geometry;graphs;trees;Tree DP,graphs
user8426,,0,geometry;graphs;dp;data structures;Simulation,
user8428,flows;graphs,2,flows;graphs;Max Flow;Bipartite Graph Check;shortest paths,shortest paths
user843,flows;graph matchings;graphs;shortest paths;trees,5,shortest paths;graphs;trees;graph matchings;flows,data structures
user8432,shortest paths,1,shortest paths;graphs;trees;Tree DFS;divide and conquer,graphs
user8434,graphs,1,graphs;shortest paths;flows;Dijkstra;Connected Components,
user8435,,0,graphs;shortest paths;Graph Representation;Connected Components;geometry,
user8436,,0,divide and conquer;data structures;Priority Queue;Fenwick Tree;number theory,
user8437,,0,flows;DFS;Bipartite Graph Check;graphs;Distance Between Points,
user8438,,0,geometry;Stack;data structures;dp;Hash Map,
user8440,geometry,1,geometry;Distance Between Points;graphs;Tree DFS;trees,
user8441,,0,dp;Bitmask Enumeration;Permutations;1D DP;bitmasks,
user8442,geometry,1,geometry;Polygon Area;graphs;Distance Between Points;Prefix Sum,
user8444,,0,geometry;data structures;graphs;dp;1D DP,
user8447,,0,brute force;strings;implementation;constructive algorithms;greedy,
user8448,,0,graph matchings;flows;graphs;trees;data structures,
user8449,,0,graph matchings;Bipartite Graph Check;graphs;Distance Between Points;Connected Components,
user8450,,0,graphs;shortest paths;trees;graph matchings;2-sat,
user8455,,0,graphs;Distance Between Points;Priority Queue;geometry;Hash Map,
user8458,Graph Representation;graphs;shortest paths,3,shortest paths;graphs;Graph Representation;Polygon Area;graph matchings,
user8459,,0,geometry;Bipartite Graph Check;dp;BFS;Brute Force Enumeration,
user8460,DFS;Strongly Connected Components;divide and conquer;geometry;graphs;shortest paths;trees,7,graphs;geometry;DFS;trees;Strongly Connected Components,BFS;Graph Representation;data structures;dp
user8461,,0,graphs;Graph Representation;trees;flows;shortest paths,
user8462,graphs,1,graphs;shortest paths;trees;Tree DFS;geometry,
user8464,geometry,1,geometry;Polygon Area;Distance Between Points;Priority Queue;graphs,
user8466,,0,flows;geometry;BFS;graphs;2-sat,
user8467,graphs,1,graphs;flows;2-sat;Bipartite Graph Check;Distance Between Points,
user8468,graphs,1,graphs;trees;Tree DFS;data structures;dsu,
user847,,0,graphs;2D DP;dsu;dp;data structures,
user8471,graphs,1,graphs;shortest paths;trees;geometry;divide and conquer,
user8472,,0,graphs;dp;geometry;data structures;Brute Force Enumeration,
user8473,,0,two pointers;brute force;binary search;bitmasks;Binary Search on Array,
user8474,,0,graphs;Priority Queue;Bipartite Graph Check;geometry;Stack,
user8476,,0,graphs;trees;Connected Components;Coordinate Compression;hashing,
user8477,,0,graphs;shortest paths;trees;dsu;dp,
user8479,graphs,1,graphs;trees;Shortest Path in DAG;Bipartite Graph Check;graph matchings,
user8480,Max Flow;flows,2,flows;Max Flow;graph matchings;geometry;Bipartite Graph Check,Priority Queue;graphs;shortest paths
user8481,,0,graphs;Tree DFS;geometry;shortest paths;trees,
user8482,,0,geometry;shortest paths;graphs;Graph Representation;trees,
user8483,,0,data structures;hashing;sortings;constructive algorithms;number theory,
user8485,,0,graphs;dp;Connected Components;Hash Map;1D DP,
user8486,geometry,1,geometry;dsu;DFS;Connected Components;2D DP,
user8487,,0,Max Flow;flows;graphs;DFS;trees,
user8488,geometry,1,geometry;Polygon Area;graphs;DFS;Connected Components,
user8489,flows;graphs,2,graphs;flows;Connected Components;shortest paths;Strongly Connected Components,shortest paths
user8491,,0,geometry;Distance Between Points;shortest paths;graphs;Bipartite Graph Check,
user8493,,0,BFS;graphs;Bipartite Graph Check;geometry;dp,
user8494,,0,flows;graphs;graph matchings;shortest paths;Distance Between Points,
user8495,,0,Polygon Area;geometry;Distance Between Points;flows;shortest paths,
user8496,shortest paths,1,shortest paths;geometry;2-sat;Strongly Connected Components;graphs,graphs
user8497,,0,geometry;dp;Brute Force Enumeration;Binary Search on Answer;binary search,
user8498,graphs,1,graphs;Orientation Test;geometry;Polygon Area;Cycle Detection,
user85,,0,graphs;data structures;Binary Lifting;dp;Tree DP,
user850,flows;shortest paths,2,shortest paths;flows;graphs;Tree DFS;trees,graphs
user8500,,0,geometry;Stack;DFS;2D DP;dp,
user8501,,0,dsu;2D DP;DFS;graphs;Connected Components,
user8502,,0,Hash Map;data structures;dp;two pointers;ternary search,
user8503,graphs;shortest paths,2,shortest paths;graphs;trees;Topological Sort;data structures,
user8504,,0,geometry;graphs;Distance Between Points;dp;two pointers,
user8506,,0,geometry;graphs;Hash Map;Tree DFS;Topological Sort,
user8507,,0,graphs;flows;graph matchings;trees;shortest paths,
user8508,,0,geometry;flows;Bipartite Graph Check;graphs;shortest paths,
user8509,,0,divide and conquer;data structures;bitmasks;two pointers;geometry,
user851,graphs;trees,2,graphs;trees;shortest paths;Connected Components;data structures,data structures
user8510,,0,graphs;flows;Tree DFS;geometry;trees,
user8511,flows;shortest paths,2,shortest paths;flows;Max Flow;graphs;Bipartite Graph Check,graphs
user8512,Graph Representation;divide and conquer;geometry;graphs,4,geometry;graphs;divide and conquer;Graph Representation;flows,dp
user8513,graphs,1,graphs;geometry;DFS;Difference Array;trees,
user8516,geometry,1,geometry;Bipartite Graph Check;graphs;Priority Queue;Hash Map,
user8517,,0,geometry;Distance Between Points;graphs;dsu;Connected Components,
user8518,,0,graphs;Priority Queue;Graph Representation;Tree DFS;dp,
user8519,,0,trees;geometry;graphs;Stack;data structures,
user8520,,0,Bitmask Enumeration;Simulation;implementation;data structures;Activity Selection,
user8521,,0,graphs;flows;shortest paths;trees;Tree DFS,
user8522,Bipartite Graph Check;geometry;graphs;shortest paths,4,graphs;geometry;shortest paths;Bipartite Graph Check;flows,BFS;DFS
user8523,,0,flows;shortest paths;geometry;Floyd-Warshall;graphs,
user8526,Topological Sort;graphs,2,graphs;Topological Sort;flows;Bipartite Graph Check;shortest paths,Connected Components;DFS
user8528,,0,dp;Hash Map;Simulation;Divisors;Modular Arithmetic,
user853,,0,graphs;Bipartite Graph Check;Tree DFS;trees;geometry,
user8530,,0,graphs;shortest paths;geometry;Tree DFS;DP on DAG,
user8532,,0,flows;geometry;2-sat;shortest paths;Binary Lifting,
user8534,Connected Components;geometry;graphs,3,graphs;Connected Components;geometry;Polygon Area;flows,BFS;DFS
user8535,Cycle Detection;flows;graphs;shortest paths,4,graphs;flows;shortest paths;Cycle Detection;Polygon Area,BFS;DFS
user8536,geometry,1,geometry;flows;Distance Between Points;graphs;trees,
user8538,Line Intersection;geometry,2,Line Intersection;geometry;Polygon Area;flows;graphs,Distance Between Points;Orientation Test
user8539,,0,flows;Distance Between Points;graphs;shortest paths;geometry,
user854,,0,graphs;DFS;Priority Queue;Hash Map;2D DP,
user8540,graphs;shortest paths,2,graphs;shortest paths;flows;geometry;divide and conquer,
user8543,Binary Lifting;flows;graphs;trees,4,trees;graphs;Binary Lifting;flows;Tree DFS,Sparse Table;Tree DFS;data structures;shortest paths
user8544,Tree DFS;graphs;trees,3,graphs;trees;Tree DFS;Bipartite Graph Check;graph matchings,DFS;data structures
user8545,,0,Cycle Detection;flows;Distance Between Points;graphs;graph matchings,
user8546,graphs,1,graphs;shortest paths;Line Intersection;DFS;Bipartite Graph Check,
user8548,graphs;shortest paths,2,shortest paths;graphs;geometry;trees;Graph Representation,
user855,graphs;trees,2,graphs;trees;Graph Representation;Line Intersection;Bipartite Graph Check,data structures
user8550,,0,geometry;Polygon Area;graphs;Ordered Set;shortest paths,
user8551,,0,flows;Polygon Area;geometry;graph matchings;DFS,
user8552,Max Flow;flows;graph matchings;graphs,4,graph matchings;flows;Max Flow;graphs;shortest paths,Priority Queue;shortest paths
user8553,flows;graph matchings,2,graph matchings;flows;geometry;Distance Between Points;Bipartite Graph Check,graphs;shortest paths
user8555,graphs;shortest paths,2,graphs;shortest paths;Connected Components;Tree Diameter;flows,
user8556,,0,geometry;graphs;shortest paths;Hash Map;dp,
user8557,,0,graphs;Topological Sort;shortest paths;trees;Hash Map,
user8559,,0,Polygon Area;graphs;geometry;shortest paths;dsu,
user8560,,0,data structures;geometry;Polygon Area;trees;dp,
