id,concepts,rating,tags,,,,,,,,,
793-E,"[""Tree DFS""]",2900,"[""constructive algorithms"",""dp"",""graphs"",""trees""]",,,,,,,,,
793-F,,3000,"[""data structures"",""divide and conquer"",""dp""]",,,,,,,,,
793-G,"[""Max Flow"",""Segment Tree""]",3400,"[""data structures"",""divide and conquer"",""flows"",""graph matchings""]",,,,,,,,,
796-A,"[""Brute Force Enumeration""]",800,"[""brute force"",""implementation""]",,,,,,,,,
796-B,"[""Simulation""]",1300,"[""implementation""]",,,,,,,,,
796-C,"[""Priority Queue"",""Tree DP""]",1900,"[""constructive algorithms"",""data structures"",""dp"",""trees""]",,,,,,,,,
796-D,"[""BFS""]",2100,"[""constructive algorithms"",""dp"",""graphs"",""shortest paths"",""trees""]",,,,,,,,,
796-E,"[""2D DP""]",2400,"[""binary search"",""dp""]",,,,,,,,,
796-F,"[""Greedy Sorting"",""Segment Tree""]",2800,"[""bitmasks"",""data structures"",""greedy""]",,,,,,,,,
797-A,,1100,"[""implementation"",""math"",""number theory""]",,,,,,,,,
797-B,"[""Greedy Sorting""]",1400,"[""dp"",""greedy"",""implementation""]",,,,,,,,,
797-C,"[""Greedy Sorting"",""Stack""]",1700,"[""data structures"",""greedy"",""strings""]",,,,,,,,,
797-D,,2100,"[""data structures"",""graphs""]",,,,,,,,,
797-E,"[""Sqrt Decomposition""]",2000,"[""brute force"",""data structures"",""dp""]",,,,,,,,,
797-F,"[""2D DP"",""Custom Comparator Sorting""]",2600,"[""data structures"",""dp"",""greedy"",""sortings""]",,,,,,,,,
80-A,"[""Brute Force Enumeration""]",800,"[""brute force""]",,,,,,,,,
80-B,,1200,"[""geometry"",""math""]",,,,,,,,,
801-A,"[""Brute Force Enumeration""]",1100,"[""brute force""]",,,,,,,,,
801-B,,900,"[""constructive algorithms"",""greedy"",""strings""]",,,,,,,,,
808-A,,900,"[""implementation""]",,,,,,,,,
808-B,"[""Prefix Sum""]",1300,"[""data structures"",""implementation"",""math""]",,,,,,,,,
808-C,"[""Greedy Sorting""]",1400,"[""constructive algorithms"",""greedy"",""sortings""]",,,,,,,,,
808-D,,1900,"[""binary search"",""data structures"",""implementation""]",,,,,,,,,
808-E,"[""Knapsack""]",2300,"[""binary search"",""dp"",""greedy"",""ternary search""]",,,,,,,,,
808-F,"[""Binary Search on Answer"",""Max Flow""]",2400,"[""binary search"",""flows"",""graphs""]",,,,,,,,,
808-G,"[""1D DP"",""KMP""]",2300,"[""dp"",""strings""]",,,,,,,,,
81-A,,1400,"[""implementation""]",,,,,,,,,
81-B,,1700,"[""implementation"",""strings""]",,,,,,,,,
81-C,"[""Greedy Sorting""]",1700,"[""greedy"",""math"",""sortings""]",,,,,,,,,
81-E,"[""DFS""]",2700,"[""dp"",""dsu"",""graphs"",""implementation"",""trees""]",,,,,,,,,
810-A,,900,"[""implementation"",""math""]",,,,,,,,,
810-B,"[""Greedy Sorting""]",1300,"[""greedy"",""sortings""]",,,,,,,,,
814-A,"[""Greedy Sorting""]",900,"[""constructive algorithms"",""greedy"",""implementation"",""sortings""]",,,,,,,,,
814-B,,1300,"[""constructive algorithms""]",,,,,,,,,
814-C,"[""Sliding Window""]",1600,"[""brute force"",""dp"",""strings"",""two pointers""]",,,,,,,,,
814-D,,2000,"[""dp"",""geometry"",""graphs"",""greedy"",""trees""]",,,,,,,,,
814-E,"[""1D DP"",""Combinations""]",2600,"[""combinatorics"",""dp"",""graphs"",""shortest paths""]",,,,,,,,,
815-B,"[""Combinations"",""Modular Arithmetic""]",2200,"[""brute force"",""combinatorics"",""constructive algorithms"",""math""]",,,,,,,,,
815-C,"[""Knapsack"",""Tree DP""]",2400,"[""brute force"",""dp"",""trees""]",,,,,,,,,
815-D,"[""Binary Search on Array"",""Fenwick Tree""]",2800,"[""binary search"",""combinatorics"",""data structures"",""geometry""]",,,,,,,,,
815-E,,2900,"[""binary search"",""constructive algorithms"",""implementation""]",,,,,,,,,
818-A,,800,"[""implementation"",""math""]",,,,,,,,,
818-B,,1600,"[""implementation""]",,,,,,,,,
818-C,"[""Brute Force Enumeration""]",2000,"[""brute force"",""implementation""]",,,,,,,,,
818-D,,1700,"[""data structures"",""implementation""]",,,,,,,,,
818-E,"[""Prime Factorization"",""Two Pointers on Sorted Array""]",1900,"[""binary search"",""data structures"",""number theory"",""two pointers""]",,,,,,,,,
818-F,"[""Binary Search on Answer""]",2100,"[""binary search"",""math"",""ternary search""]",,,,,,,,,
818-G,"[""Max Flow""]",2600,"[""flows"",""graphs""]",,,,,,,,,
819-A,"[""Greedy Sorting"",""Simulation""]",2200,"[""games"",""greedy""]",,,,,,,,,
819-B,"[""Segment Tree""]",1900,"[""data structures"",""implementation"",""math""]",,,,,,,,,
819-C,"[""GCD""]",2900,"[""number theory""]",,,,,,,,,
819-D,,2900,"[""number theory""]",,,,,,,,,
820-A,,900,"[""implementation""]",,,,,,,,,
820-B,,1300,"[""constructive algorithms"",""geometry"",""math""]",,,,,,,,,
821-A,,800,"[""implementation""]",,,,,,,,,
821-B,"[""Brute Force Enumeration""]",1300,"[""brute force"",""math""]",,,,,,,,,
821-C,"[""Greedy Sorting"",""Stack""]",1500,"[""data structures"",""greedy"",""trees""]",,,,,,,,,
821-D,"[""0-1 BFS""]",2200,"[""graphs"",""shortest paths""]",,,,,,,,,
821-E,"[""1D DP"",""Fast Exponentiation""]",2100,"[""dp"",""matrices""]",,,,,,,,,
825-A,,1100,"[""implementation""]",,,,,,,,,
825-B,"[""Brute Force Enumeration""]",1600,"[""brute force"",""implementation""]",,,,,,,,,
825-C,"[""Greedy Sorting""]",1600,"[""greedy"",""implementation""]",,,,,,,,,
825-D,"[""Binary Search on Answer"",""Greedy Sorting""]",1500,"[""binary search"",""greedy"",""implementation""]",,,,,,,,,
825-F,"[""1D DP"",""Prefix Function""]",2400,"[""dp"",""hashing"",""string suffix structures"",""strings""]",,,,,,,,,
825-G,"[""Tree DFS""]",2500,"[""graphs"",""trees""]",,,,,,,,,
828-A,"[""Simulation""]",1200,"[""implementation""]",,,,,,,,,
828-B,,1300,"[""implementation""]",,,,,,,,,
830-A,"[""Greedy Sorting""]",1800,"[""binary search"",""brute force"",""dp"",""greedy"",""sortings""]",,,,,,,,,
830-B,"[""Queue"",""Simulation""]",1600,"[""data structures"",""implementation"",""sortings""]",,,,,,,,,
831-A,,1000,"[""implementation""]",,,,,,,,,
831-B,,800,"[""implementation"",""strings""]",,,,,,,,,
831-C,"[""Brute Force Enumeration""]",1700,"[""brute force"",""constructive algorithms""]",,,,,,,,,
839-A,,900,"[""implementation""]",,,,,,,,,
839-B,"[""Greedy Sorting""]",1900,"[""brute force"",""greedy"",""implementation""]",,,,,,,,,
839-C,"[""Expected Value"",""Tree DP""]",1500,"[""dp"",""graphs"",""probabilities"",""trees""]",,,,,,,,,
839-D,,2200,"[""combinatorics"",""dp"",""math"",""number theory""]",,,,,,,,,
839-E,,2700,"[""brute force"",""graphs"",""math"",""meet-in-the-middle""]",,,,,,,,,
843-A,,1400,"[""dsu"",""graphs"",""implementation"",""math"",""sortings""]",,,,,,,,,
843-B,,2000,"[""brute force"",""interactive"",""probabilities""]",,,,,,,,,
843-C,"[""Simulation"",""Tree DFS""]",2600,"[""constructive algorithms"",""graphs"",""math"",""trees""]",,,,,,,,,
843-D,"[""Dijkstra""]",3400,"[""graphs"",""shortest paths""]",,,,,,,,,
843-E,"[""DFS"",""Max Flow""]",3000,"[""flows"",""graphs""]",,,,,,,,,
846-A,"[""Brute Force Enumeration""]",1500,"[""brute force"",""implementation""]",,,,,,,,,
846-B,"[""Brute Force Enumeration"",""Greedy Sorting""]",1800,"[""brute force"",""greedy""]",,,,,,,,,
846-C,,1800,"[""brute force"",""data structures"",""dp""]",,,,,,,,,
846-D,,1900,"[""binary search"",""data structures""]",,,,,,,,,
846-E,"[""Tree DFS""]",2300,"[""graphs"",""greedy"",""trees""]",,,,,,,,,
846-F,"[""Expected Value"",""Prefix Sum""]",1800,"[""data structures"",""math"",""probabilities"",""two pointers""]",,,,,,,,,
847-A,"[""Simulation""]",1500,"[""implementation""]",,,,,,,,,
847-B,"[""Binary Search on Array"",""Ordered Set""]",1600,"[""binary search"",""data structures""]",,,,,,,,,
847-D,"[""Greedy Sorting""]",2200,"[""constructive algorithms"",""data structures"",""greedy""]",,,,,,,,,
847-E,"[""1D DP"",""Binary Search on Answer""]",1800,"[""binary search"",""dp""]",,,,,,,,,
847-F,"[""Greedy Sorting""]",2100,"[""greedy"",""sortings""]",,,,,,,,,
847-G,"[""Simulation""]",900,"[""implementation""]",,,,,,,,,
847-H,"[""Greedy Sorting""]",1600,"[""greedy""]",,,,,,,,,
847-I,"[""BFS""]",1900,"[""graphs"",""implementation"",""math""]",,,,,,,,,
847-J,"[""Binary Search on Answer"",""Max Flow""]",2400,"[""binary search"",""flows"",""graphs""]",,,,,,,,,
847-K,"[""Greedy Sorting""]",1800,"[""greedy"",""implementation"",""sortings""]",,,,,,,,,
847-L,,2400,"[""constructive algorithms"",""graphs"",""hashing"",""trees""]",,,,,,,,,
847-M,,1000,"[""implementation"",""math""]",,,,,,,,,
85-A,"[""Backtracking""]",1300,"[""constructive algorithms"",""implementation""]",,,,,,,,,
85-B,"[""Priority Queue""]",1800,"[""data structures"",""greedy""]",,,,,,,,,
85-C,"[""Expected Value"",""Tree DFS""]",2200,"[""binary search"",""graphs"",""probabilities"",""sortings"",""trees""]",,,,,,,,,
85-D,,2300,"[""binary search"",""brute force"",""data structures"",""implementation""]",,,,,,,,,
85-E,,2600,"[""binary search"",""dsu"",""geometry"",""graphs"",""sortings""]",,,,,,,,,
852-A,"[""Brute Force Enumeration""]",2500,"[""brute force"",""implementation"",""math""]",,,,,,,,,
852-B,"[""1D DP"",""Fast Exponentiation""]",2000,"[""dp"",""matrices""]",,,,,,,,,
852-C,"[""Greedy Sorting""]",2100,"[""greedy"",""sortings""]",,,,,,,,,
852-D,,2100,"[""binary search"",""flows"",""graph matchings"",""shortest paths""]",,,,,,,,,
852-E,"[""Tree DP""]",2100,"[""dp""]",,,,,,,,,
852-G,"[""Brute Force Enumeration"",""Trie""]",1700,"[""implementation""]",,,,,,,,,
852-H,"[""1D DP"",""Convex Hull""]",3000,"[""dp"",""geometry""]",,,,,,,,,
852-I,"[""Mo's Algorithm""]",2300,"[""brute force"",""graphs"",""trees""]",,,,,,,,,
853-A,,1500,"[""greedy""]",,,,,,,,,
853-B,"[""Greedy Sorting""]",1800,"[""greedy"",""sortings"",""two pointers""]",,,,,,,,,
853-C,,2100,"[""data structures""]",,,,,,,,,
853-D,"[""1D DP""]",2400,"[""binary search"",""dp"",""greedy""]",,,,,,,,,
853-E,"[""Convex Hull"",""Orientation Test""]",3400,"[""data structures"",""geometry""]",,,,,,,,,
856-A,"[""Brute Force Enumeration""]",1600,"[""brute force"",""constructive algorithms""]",,,,,,,,,
856-B,"[""1D DP"",""Trie""]",2300,"[""dp"",""hashing"",""strings"",""trees""]",,,,,,,,,
856-C,"[""Modular Arithmetic"",""Modular Combinations""]",2400,"[""combinatorics"",""dp"",""math""]",,,,,,,,,
856-D,"[""Tree DP""]",2400,"[""dp"",""trees""]",,,,,,,,,
856-F,,3000,"[""greedy""]",,,,,,,,,
862-A,"[""Simulation""]",1000,"[""greedy"",""implementation""]",,,,,,,,,
862-B,"[""Bipartite Graph Check"",""DFS""]",1300,"[""graphs"",""trees""]",,,,,,,,,
862-D,"[""Binary Search on Answer""]",2000,"[""binary search"",""divide and conquer"",""interactive""]",,,,,,,,,
862-E,"[""Coordinate Compression"",""Segment Tree""]",2100,"[""binary search"",""data structures"",""sortings""]",,,,,,,,,
862-F,"[""Segment Tree"",""Trie""]",2900,"[""data structures"",""strings""]",,,,,,,,,
863-A,,900,"[""brute force"",""implementation""]",,,,,,,,,
863-B,"[""Greedy Sorting""]",1500,"[""brute force"",""greedy"",""sortings""]",,,,,,,,,
863-C,,1800,"[""graphs"",""implementation""]",,,,,,,,,
863-D,,1800,"[""data structures"",""implementation""]",,,,,,,,,
863-E,"[""Custom Comparator Sorting"",""Segment Tree""]",2000,"[""data structures"",""sortings""]",,,,,,,,,
863-F,"[""Max Flow""]",2200,"[""flows""]",,,,,,,,,
867-A,,800,"[""implementation""]",,,,,,,,,
876-A,"[""Modular Arithmetic""]",900,"[""math""]",,,,,,,,,
876-B,"[""Divisors""]",1300,"[""implementation"",""math"",""number theory""]",,,,,,,,,
877-A,"[""String Matching""]",1100,"[""implementation"",""strings""]",,,,,,,,,
877-B,"[""1D DP"",""Brute Force Enumeration""]",1500,"[""brute force"",""dp""]",,,,,,,,,
877-D,,2100,"[""data structures"",""graphs"",""shortest paths""]",,,,,,,,,
877-E,"[""Segment Tree"",""Tree DFS""]",2000,"[""bitmasks"",""data structures"",""trees""]",,,,,,,,,
877-F,"[""Hash Map""]",2300,"[""data structures"",""flows"",""hashing""]",,,,,,,,,
88-A,"[""Brute Force Enumeration""]",1200,"[""brute force"",""implementation""]",,,,,,,,,
88-B,,1500,"[""implementation""]",,,,,,,,,
883-A,,2200,"[""implementation""]",,,,,,,,,
883-B,"[""Greedy Sorting"",""Topological Sort""]",2600,"[""constructive algorithms"",""graphs"",""greedy""]",,,,,,,,,
883-C,"[""Brute Force Enumeration""]",2300,"[""binary search"",""implementation""]",,,,,,,,,
883-D,"[""1D DP"",""Binary Search on Answer""]",2500,"[""binary search"",""dp"",""math""]",,,,,,,,,
883-E,,1500,"[""implementation"",""strings""]",,,,,,,,,
883-F,,1300,"[""implementation""]",,,,,,,,,
883-G,"[""Connected Components"",""DFS""]",1900,"[""graphs""]",,,,,,,,,
883-H,,1800,"[""brute force"",""implementation"",""strings""]",,,,,,,,,
883-I,"[""1D DP"",""Binary Search on Answer""]",1900,"[""binary search"",""dp""]",,,,,,,,,
883-J,"[""Greedy Sorting""]",2400,"[""constructive algorithms"",""greedy"",""sortings""]",,,,,,,,,
883-K,"[""Greedy Sorting""]",1800,"[""constructive algorithms"",""greedy"",""implementation""]",,,,,,,,,
883-L,"[""Priority Queue""]",2500,"[""data structures""]",,,,,,,,,
883-M,"[""Modular Arithmetic""]",1100,"[""greedy"",""math""]",,,,,,,,,
886-A,,1000,"[""brute force""]",,,,,,,,,
886-C,"[""Simulation""]",1300,"[""dsu"",""greedy"",""implementation"",""trees""]",,,,,,,,,
886-D,,2000,"[""constructive algorithms"",""graphs"",""implementation""]",,,,,,,,,
886-E,"[""1D DP"",""Permutations""]",2400,"[""combinatorics"",""dp"",""math""]",,,,,,,,,
886-F,"[""Orientation Test""]",2900,"[""geometry""]",,,,,,,,,
887-A,,1000,"[""implementation""]",,,,,,,,,
887-B,"[""Brute Force Enumeration""]",1300,"[""brute force"",""implementation""]",,,,,,,,,
887-C,"[""Brute Force Enumeration""]",1500,"[""brute force"",""implementation""]",,,,,,,,,
887-D,,2400,"[""data structures"",""two pointers""]",,,,,,,,,
887-E,,2800,"[""binary search"",""geometry"",""sortings""]",,,,,,,,,
887-F,"[""Greedy Sorting""]",2500,"[""greedy"",""sortings""]",,,,,,,,,
89-A,,1800,"[""greedy""]",,,,,,,,,
89-B,,2300,"[""dp"",""expression parsing"",""graphs"",""implementation""]",,,,,,,,,
89-C,,2300,"[""brute force"",""data structures"",""implementation""]",,,,,,,,,
89-D,,2500,"[""geometry""]",,,,,,,,,
89-E,,2900,"[""greedy""]",,,,,,,,,
892-A,,900,"[""greedy"",""implementation""]",,,,,,,,,
892-B,,1200,"[""greedy"",""implementation"",""two pointers""]",,,,,,,,,
893-A,,900,"[""implementation""]",,,,,,,,,
893-B,"[""Brute Force Enumeration""]",1000,"[""brute force"",""implementation""]",,,,,,,,,
893-C,,1300,"[""graphs"",""greedy""]",,,,,,,,,
893-D,,1900,"[""data structures"",""dp"",""greedy"",""implementation""]",,,,,,,,,
893-E,"[""Modular Combinations"",""Prime Factorization""]",2000,"[""combinatorics"",""dp"",""math"",""number theory""]",,,,,,,,,
893-F,"[""Binary Lifting"",""Sparse Table""]",2300,"[""data structures"",""trees""]",,,,,,,,,
902-A,"[""Interval Scheduling""]",1100,"[""greedy"",""implementation""]",,,,,,,,,
902-B,"[""Greedy Sorting"",""Tree DFS""]",1200,"[""dsu"",""graphs"",""greedy""]",,,,,,,,,
903-A,,900,"[""greedy"",""implementation""]",,,,,,,,,
903-C,"[""Greedy Sorting""]",1200,"[""greedy""]",,,,,,,,,
903-D,"[""Hash Map"",""Modular Arithmetic""]",2200,"[""data structures"",""math""]",,,,,,,,,
903-E,"[""Brute Force Enumeration"",""String Matching""]",2200,"[""brute force"",""hashing"",""implementation"",""strings""]",,,,,,,,,
903-F,"[""Bitmask DP"",""Bitmask Enumeration""]",2200,"[""bitmasks"",""dp""]",,,,,,,,,
903-G,"[""Max Flow"",""Segment Tree""]",2700,"[""data structures"",""flows"",""graphs""]",,,,,,,,,
906-E,"[""1D DP"",""Suffix Array""]",3300,"[""dp"",""string suffix structures"",""strings""]",,,,,,,,,
912-A,"[""Simulation""]",800,"[""implementation""]",,,,,,,,,
912-B,"[""Bitmask Enumeration"",""Fast Exponentiation""]",1300,"[""bitmasks"",""constructive algorithms"",""number theory""]",,,,,,,,,
912-C,"[""Greedy Sorting"",""Simulation""]",2500,"[""brute force"",""greedy"",""sortings""]",,,,,,,,,
912-D,"[""Expected Value"",""Priority Queue""]",2100,"[""data structures"",""graphs"",""greedy"",""probabilities"",""shortest paths""]",,,,,,,,,
912-E,"[""Binary Search on Answer"",""Two Pointers on Sorted Array""]",2400,"[""binary search"",""graphs"",""math"",""meet-in-the-middle"",""number theory"",""two pointers""]",,,,,,,,,
913-A,"[""Modular Arithmetic""]",900,"[""implementation"",""math""]",,,,,,,,,
913-B,"[""Tree DFS""]",1200,"[""implementation"",""trees""]",,,,,,,,,
913-C,,1600,"[""bitmasks"",""dp"",""greedy""]",,,,,,,,,
913-D,,1800,"[""binary search"",""brute force"",""data structures"",""greedy"",""sortings""]",,,,,,,,,
913-E,"[""Bitmask DP"",""Dijkstra""]",2400,"[""bitmasks"",""dp"",""shortest paths""]",,,,,,,,,
913-F,,2800,"[""dp"",""graphs"",""math"",""probabilities""]",,,,,,,,,
913-G,"[""Modular Arithmetic"",""Prime Factorization""]",3200,"[""math"",""number theory""]",,,,,,,,,
916-A,"[""Brute Force Enumeration""]",900,"[""brute force"",""implementation"",""math""]",,,,,,,,,
916-D,"[""Segment Tree"",""Tree DFS""]",2200,"[""data structures"",""interactive"",""trees""]",,,,,,,,,
916-E,"[""Lowest Common Ancestor"",""Segment Tree""]",2400,"[""data structures"",""trees""]",,,,,,,,,
922-A,"[""Simulation""]",1300,"[""implementation""]",,,,,,,,,
922-B,"[""Brute Force Enumeration""]",1300,"[""brute force""]",,,,,,,,,
922-C,,1600,"[""brute force"",""number theory""]",,,,,,,,,
922-D,"[""Greedy Sorting""]",1800,"[""greedy"",""sortings""]",,,,,,,,,
922-E,"[""2D DP""]",2200,"[""dp""]",,,,,,,,,
923-A,"[""Modular Arithmetic"",""Prime Factorization""]",1700,"[""math"",""number theory""]",,,,,,,,,
923-B,,1600,"[""binary search"",""data structures""]",,,,,,,,,
923-C,"[""Greedy Sorting"",""Trie""]",1800,"[""data structures"",""greedy"",""strings"",""trees""]",,,,,,,,,
923-D,"[""Prefix Function"",""Prefix Sum""]",2500,"[""constructive algorithms"",""implementation"",""strings""]",,,,,,,,,
923-E,"[""Fast Exponentiation"",""Modular Arithmetic""]",3100,"[""fft"",""math"",""matrices""]",,,,,,,,,
923-F,"[""Recursion"",""Tree DFS""]",3200,"[""constructive algorithms"",""graphs"",""trees""]",,,,,,,,,
932-A,,800,"[""constructive algorithms""]",,,,,,,,,
932-B,"[""Prefix Sum"",""Recursion""]",1300,"[""binary search"",""data structures"",""graphs""]",,,,,,,,,
932-D,"[""1D DP"",""Binary Lifting""]",2200,"[""binary search"",""dp"",""trees""]",,,,,,,,,
932-E,"[""1D DP"",""Modular Combinations""]",2400,"[""combinatorics"",""dp"",""math""]",,,,,,,,,
932-F,,2700,"[""data structures"",""dp"",""geometry""]",,,,,,,,,
932-G,,2900,"[""dp"",""string suffix structures"",""strings""]",,,,,,,,,
933-A,"[""1D DP""]",1800,"[""dp""]",,,,,,,,,
933-B,"[""Modular Arithmetic""]",2000,"[""math""]",,,,,,,,,
933-C,"[""DFS"",""Line Intersection""]",2700,"[""geometry"",""graphs""]",,,,,,,,,
933-D,,2900,"[""brute force"",""combinatorics"",""math""]",,,,,,,,,
933-E,"[""1D DP"",""Simulation""]",3200,"[""constructive algorithms"",""dp""]",,,,,,,,,
937-A,"[""Custom Comparator Sorting""]",800,"[""implementation"",""sortings""]",,,,,,,,,
937-B,,1400,"[""brute force"",""math"",""number theory""]",,,,,,,,,
937-C,"[""Modular Arithmetic""]",1700,"[""math""]",,,,,,,,,
937-D,"[""Cycle Detection"",""DFS""]",2100,"[""games"",""graphs""]",,,,,,,,,
937-E,"[""Simulation"",""String Matching""]",2300,"[""constructive algorithms"",""strings""]",,,,,,,,,
94-A,"[""String Matching""]",900,"[""implementation"",""strings""]",,,,,,,,,
94-B,,1300,"[""graphs"",""implementation"",""math""]",,,,,,,,,
940-A,"[""Brute Force Enumeration"",""Greedy Sorting""]",1200,"[""brute force"",""greedy"",""sortings""]",,,,,,,,,
940-B,,1400,"[""dp"",""greedy""]",,,,,,,,,
940-D,,1600,"[""binary search"",""implementation""]",,,,,,,,,
940-E,"[""1D DP"",""Greedy Sorting""]",2000,"[""data structures"",""dp"",""greedy"",""math""]",,,,,,,,,
940-F,"[""Mo's Algorithm""]",2600,"[""brute force"",""data structures""]",,,,,,,,,
948-A,,900,"[""brute force"",""graphs"",""implementation""]",,,,,,,,,
949-A,"[""Greedy Sorting""]",1600,"[""greedy""]",,,,,,,,,
949-B,"[""Modular Arithmetic"",""Simulation""]",1700,"[""constructive algorithms"",""math""]",,,,,,,,,
949-C,"[""Strongly Connected Components""]",1900,"[""graphs""]",,,,,,,,,
949-D,"[""Binary Search on Answer"",""Greedy Sorting""]",2300,"[""binary search"",""brute force"",""greedy"",""sortings""]",,,,,,,,,
949-E,"[""Brute Force Enumeration"",""Recursion""]",2700,"[""brute force""]",,,,,,,,,
95-A,"[""Simulation"",""String Matching""]",1600,"[""implementation"",""strings""]",,,,,,,,,
