student_id,weak_kcs,n_weak,weakest_5,related_kcs
user8797,geometry,1,geometry;flows;string suffix structures;Distance Between Points;Backtracking,
user8798,,0,geometry;2-sat;bitmasks;2D DP;Strongly Connected Components,
user8801,Bipartite Graph Check;geometry;graph matchings,3,geometry;graph matchings;Bipartite Graph Check;Polygon Area;Orientation Test,BFS;DFS
user8804,Line Intersection;Max Flow;divide and conquer;geometry;graph matchings,5,geometry;Line Intersection;Max Flow;graph matchings;divide and conquer,Distance Between Points;Orientation Test;Priority Queue;dp;graphs
user8839,Priority Queue;flows;hashing,3,flows;hashing;Priority Queue;graph matchings;geometry,Hash Map;Queue;Stack;graphs;shortest paths;strings
user8843,Binary Search on Answer;Binary Search on Array;binary search;geometry,4,geometry;Binary Search on Array;binary search;Binary Search on Answer;two pointers,sortings
user8863,geometry,1,geometry;Polygon Area;Distance Between Points;Hash Map;graphs,
user8872,Bipartite Graph Check;divide and conquer,2,divide and conquer;Bipartite Graph Check;flows;shortest paths;trees,BFS;DFS;dp;graphs
user8881,divide and conquer;trees,2,trees;divide and conquer;shortest paths;graphs;data structures,data structures;dp;graphs
user8897,divide and conquer;dsu;shortest paths,3,shortest paths;dsu;divide and conquer;Fenwick Tree;Distance Between Points,Queue;Stack;dp;graphs
user8905,BFS;Binary Search on Array;Bitmask Enumeration;Brute Force Enumeration;Difference Array;Fenwick Tree;Graph Representation;Hash Map;Mo's Algorithm;Simulation;Sliding Window;Two Pointers on Sorted Array;bitmasks;data structures;divide and conquer;games;graphs;interactive;shortest paths;trees;two pointers,21,Hash Map;Binary Search on Array;Fenwick Tree;Bitmask Enumeration;Graph Representation,Sqrt Decomposition;Stack;brute force;combinatorics;dp;math;sortings
user8907,Difference Array;Longest Increasing Subsequence;Prime Sieve;Recursion;State Simulation;data structures;dp;graphs;interactive;trees,10,trees;Longest Increasing Subsequence;dp;graphs;data structures,1D DP;Simulation;Stack;brute force;math
user8909,,0,flows;graph matchings;Bitmask Enumeration;shortest paths;Expected Value,
user8965,,0,2D DP;graphs;Difference Array;Priority Queue;dsu,
user8971,,0,geometry;flows;2D DP;divide and conquer;graphs,
user8979,BFS;Fenwick Tree;Graph Representation;Hash Map;graph matchings;graphs;shortest paths,7,shortest paths;graphs;BFS;graph matchings;Hash Map,data structures;sortings
user8985,Stack,1,Stack;divide and conquer;Ordered Set;Graph Representation;Tree DP,
user8988,flows,1,flows;Fenwick Tree;Priority Queue;Binary Search on Array;graphs,graphs;shortest paths
user9,geometry,1,geometry;2-sat;Distance Between Points;Binary Lifting;Strongly Connected Components,
user9000,Binary Search on Answer;binary search;data structures;dsu;flows;shortest paths;two pointers,7,shortest paths;two pointers;binary search;data structures;Binary Search on Answer,Binary Search on Array;Queue;Stack;graphs;sortings
user9014,,0,string suffix structures;Deque;Greedy Sorting;data structures;Binary Search on Answer,
user9016,BFS;GCD;binary search;brute force;divide and conquer;flows;games;graph matchings;graphs;greedy;number theory;shortest paths;sortings,13,shortest paths;graphs;number theory;BFS;GCD,Graph Representation;combinatorics;dp;implementation;math
user9024,DP on DAG;Hash Map;Meet-in-the-middle;Topological Sort;Tree DFS;divide and conquer;shortest paths;trees,8,divide and conquer;Hash Map;Tree DFS;DP on DAG;trees,Connected Components;DFS;brute force;data structures;dp;graphs
user9028,Brute Force Enumeration;String Matching;Suffix Automaton;Tree DFS;Tree DP;Trie;divide and conquer;flows;graphs;hashing;shortest paths;string suffix structures;strings;trees,14,string suffix structures;divide and conquer;shortest paths;trees;Suffix Automaton,DFS;Hash Map;Z Algorithm;binary search;data structures;dp;sortings
user9048,Bitmask DP;Max Flow;divide and conquer;hashing;shortest paths;string suffix structures,6,Bitmask DP;string suffix structures;divide and conquer;hashing;Max Flow,1D DP;Hash Map;Priority Queue;binary search;bitmasks;dp;graphs;sortings;strings
user9051,Distance Between Points;geometry;graph matchings,3,graph matchings;geometry;Distance Between Points;Fenwick Tree;Ordered Set,math
user9056,,0,Dijkstra;Binary Search on Array;dsu;Connected Components;graphs,
user9067,2D DP;Binary Search on Array;Ordered Set;Segment Tree;divide and conquer;graphs;shortest paths;ternary search,8,divide and conquer;shortest paths;Ordered Set;Binary Search on Array;Segment Tree,1D DP;Binary Search on Answer;Recursion;data structures;dp;sortings
user9097,,0,flows;shortest paths;Modular Combinations;Binary Search on Array;Tree DP,
user9102,Distance Between Points;Expected Value;Segment Tree;divide and conquer;geometry;interactive;probabilities,7,probabilities;geometry;Distance Between Points;divide and conquer;Expected Value,Recursion;Simulation;combinatorics;data structures;dp;graphs;math
user9105,Orientation Test;Polygon Area;divide and conquer;geometry,4,geometry;Polygon Area;Orientation Test;divide and conquer;Min Cut,Distance Between Points;dp;graphs
user9115,Convex Hull;Distance Between Points;Line Intersection;Max Flow;Orientation Test;Polygon Area;geometry,7,Line Intersection;Convex Hull;geometry;Orientation Test;Distance Between Points,Priority Queue;graphs;math;sortings
user9124,geometry,1,geometry;graph matchings;flows;Distance Between Points;2D DP,
user9128,Max Flow;geometry,2,geometry;Max Flow;Polygon Area;Distance Between Points;flows,Priority Queue;graphs
user9130,2-sat,1,2-sat;Fenwick Tree;Strongly Connected Components;Graph Representation;Distance Between Points,Strongly Connected Components
user9131,Dijkstra;Ordered Set;Priority Queue;Tree DFS;bitmasks;graphs;shortest paths;trees,8,shortest paths;Dijkstra;Priority Queue;bitmasks;trees,DFS;Graph Representation;Queue;Stack;brute force;data structures;math
user9138,ternary search,1,ternary search;Binary Search on Answer;Recursion;binary search;bitmasks,Binary Search on Answer
user914,Longest Common Subsequence;Max Flow;graph matchings,3,Max Flow;Longest Common Subsequence;graph matchings;2-sat;geometry,1D DP;Priority Queue;graphs
user9143,Edit Distance;Hash Map;geometry;string suffix structures,4,string suffix structures;Edit Distance;Hash Map;geometry;fft,2D DP;Longest Common Subsequence;binary search;data structures;sortings;strings
user915,geometry;graph matchings,2,geometry;graph matchings;Distance Between Points;Max Flow;flows,
user9152,2-sat;Bipartite Graph Check;Max Flow;Tree DFS;divide and conquer;flows;graph matchings;interactive,8,graph matchings;Max Flow;2-sat;Tree DFS;flows,BFS;DFS;Priority Queue;Simulation;Strongly Connected Components;dp;graphs;shortest paths
user9157,flows;geometry;graph matchings,3,graph matchings;geometry;flows;Orientation Test;Distance Between Points,graphs;shortest paths
user917,Distance Between Points;Line Intersection;Polygon Area;geometry;graph matchings,5,Line Intersection;Polygon Area;geometry;graph matchings;Distance Between Points,Orientation Test;math
user9171,geometry,1,geometry;Distance Between Points;Connected Components;Floyd-Warshall;2D DP,
user9172,Distance Between Points;Fenwick Tree;Orientation Test;geometry,4,geometry;Orientation Test;Fenwick Tree;Distance Between Points;Max Flow,data structures;math;sortings
user9180,,0,geometry;two pointers;brute force;dp;strings,
user9181,,0,graphs;dsu;trees;Knapsack;data structures,
user9183,2D DP;Longest Increasing Subsequence;flows;geometry,4,2D DP;flows;geometry;Longest Increasing Subsequence;Interval DP,1D DP;graphs;shortest paths
user9201,,0,ternary search;geometry;Distance Between Points;flows;Fenwick Tree,
user9203,Binary Lifting;Binary Search on Answer;Bitmask DP;Bitmask Enumeration;Fenwick Tree;Knapsack;Lowest Common Ancestor;Priority Queue;Segment Tree;Sparse Table;Stack;Tree DFS;binary search;bitmasks;data structures;divide and conquer;dp;dsu;fft;shortest paths;ternary search;trees,22,Priority Queue;Stack;Fenwick Tree;Bitmask DP;Binary Lifting,1D DP;2D DP;Binary Search on Array;DFS;Queue;Recursion;brute force;graphs;math;sortings
user9208,Distance Between Points;geometry,2,geometry;Distance Between Points;Polygon Area;Binary Search on Answer;Tree Diameter,math
user9217,Binary Search on Array;Ordered Set;binary search;bitmasks;data structures;divide and conquer;dp;dsu;graphs;trees;two pointers,11,trees;divide and conquer;Ordered Set;Binary Search on Array;bitmasks,Queue;Recursion;Stack;brute force;math;sortings
user9230,Hash Map;String Matching;brute force;data structures;hashing;string suffix structures;strings;two pointers,8,string suffix structures;strings;Hash Map;hashing;two pointers,binary search;implementation;math;sortings
user9235,,0,2D DP;dp;dsu;Knapsack;binary search,
user9263,Digit DP;flows;geometry,3,geometry;Digit DP;flows;Distance Between Points;graph matchings,1D DP;graphs;shortest paths
user9276,geometry,1,geometry;Max Flow;Distance Between Points;flows;Binary Lifting,
user9298,DP on DAG;String Hashing;String Matching;data structures;dp;hashing;strings,7,hashing;String Matching;strings;String Hashing;DP on DAG,Hash Map;Recursion;Topological Sort;brute force
user930,DP on DAG;binary search;data structures;divide and conquer;flows;geometry;graphs;trees;two pointers,9,geometry;trees;graphs;DP on DAG;flows,Topological Sort;dp;shortest paths;sortings
user9316,Ordered Set;brute force;constructive algorithms;graphs;interactive;shortest paths;trees,7,shortest paths;interactive;trees;graphs;constructive algorithms,Simulation;data structures;implementation;math
user9322,Max Flow;flows;geometry,3,geometry;Max Flow;flows;graph matchings;Distance Between Points,Priority Queue;graphs;shortest paths
user9325,String Matching;Suffix Automaton;divide and conquer;hashing;string suffix structures;strings,6,hashing;string suffix structures;divide and conquer;String Matching;Suffix Automaton,Hash Map;Z Algorithm;binary search;data structures;dp;graphs;sortings
user9353,,0,geometry;Max Flow;Distance Between Points;graph matchings;Orientation Test,
user9355,geometry;graph matchings,2,geometry;graph matchings;Polygon Area;Distance Between Points;Max Flow,
user9357,2D DP;Bitmask DP;Knapsack;Tree Diameter;dp,5,2D DP;Knapsack;Tree Diameter;dp;Bitmask DP,1D DP;Recursion;Tree DFS;bitmasks;brute force;data structures
user936,Line Intersection;Orientation Test;geometry,3,Orientation Test;geometry;Line Intersection;Polygon Area;Dijkstra,Distance Between Points
user9370,Binary Search on Answer;Binary Search on Array;Bitmask Enumeration;Fast Exponentiation;binary search;divide and conquer;flows;graphs;shortest paths;trees,10,divide and conquer;shortest paths;Binary Search on Array;trees;Bitmask Enumeration,data structures;dp;math;sortings
user9373,BFS;Max Flow;Tree DFS;flows;graph matchings;graphs;shortest paths;trees,8,shortest paths;BFS;trees;graphs;graph matchings,DFS;Graph Representation;Priority Queue;data structures
user9383,trees,1,trees;Polygon Area;interactive;graphs;Tree DFS,data structures;graphs
user9385,Convex Hull;Difference Array;Dijkstra;Distance Between Points;Max Flow;Monotonic Stack;Ordered Set;Orientation Test;Queue;Stack;geometry,11,Convex Hull;Monotonic Stack;geometry;Difference Array;Stack,Graph Representation;Priority Queue;data structures;graphs;math;sortings
user9402,Backtracking;Bitmask DP;Edit Distance;divide and conquer;geometry;interactive;shortest paths,7,interactive;Edit Distance;geometry;divide and conquer;shortest paths,1D DP;2D DP;Longest Common Subsequence;Recursion;Simulation;bitmasks;dp;graphs
user9403,flows;graph matchings,2,graph matchings;flows;Distance Between Points;geometry;Ordered Set,graphs;shortest paths
user9411,binary search;interactive,2,interactive;binary search;graph matchings;Max Flow;Binary Search on Array,Simulation;sortings
user9415,Tree DFS;Tree DP;divide and conquer;trees,4,trees;Tree DP;Tree DFS;divide and conquer;dsu,DFS;data structures;dp;graphs
user9418,Max Flow;geometry;graph matchings,3,geometry;Max Flow;graph matchings;Min Cut;Polygon Area,Priority Queue;graphs
user9429,geometry,1,geometry;Tree Diameter;Distance Between Points;Knapsack;shortest paths,
user9435,1D DP;Tree DFS;divide and conquer;dp;probabilities;shortest paths;trees,7,probabilities;trees;shortest paths;divide and conquer;Tree DFS,DFS;Recursion;brute force;combinatorics;data structures;graphs
user9436,,0,Max Flow;flows;Priority Queue;dsu;Monotonic Stack,
user9440,Distance Between Points;Max Flow;Orientation Test;geometry;graph matchings,5,Orientation Test;graph matchings;Distance Between Points;Max Flow;geometry,Priority Queue;graphs;math
user9446,geometry;shortest paths,2,geometry;shortest paths;Binary Search on Answer;graphs;data structures,graphs
user9449,,0,graphs;Fenwick Tree;games;Hash Map;hashing,
user9451,String Matching;Suffix Automaton;dsu;flows;hashing;string suffix structures;trees,7,string suffix structures;String Matching;Suffix Automaton;hashing;dsu,Hash Map;Queue;Stack;Z Algorithm;binary search;data structures;graphs;shortest paths;sortings;strings
user9469,,0,Orientation Test;Polygon Area;graph matchings;Distance Between Points;Binary Search on Array,
user9470,Distance Between Points;geometry,2,geometry;Distance Between Points;Ordered Set;Multiset;Hash Map,math
user9471,Connected Components;Dijkstra;Max Flow;dsu;graph matchings;graphs;shortest paths;ternary search;trees,9,Max Flow;graph matchings;Dijkstra;Connected Components;trees,BFS;Binary Search on Answer;DFS;Graph Representation;Priority Queue;Queue;Stack;data structures
user9486,divide and conquer;flows,2,divide and conquer;flows;string suffix structures;graph matchings;Permutations,dp;graphs;shortest paths
user9487,Max Flow;geometry;graph matchings,3,Max Flow;geometry;graph matchings;flows;Distance Between Points,Priority Queue;graphs
user9506,,0,Interval DP;trees;Connected Components;DFS;graphs,
user9518,geometry,1,geometry;Distance Between Points;Max Flow;Interval DP;flows,
user9541,DP on DAG;Topological Sort,2,DP on DAG;Topological Sort;Convex Hull;graph matchings;Permutations,Connected Components;DFS;dp
user956,2-sat;DFS;Max Flow;flows;geometry;graph matchings;graphs;trees,8,flows;geometry;DFS;graph matchings;Max Flow,Graph Representation;Priority Queue;Strongly Connected Components;data structures;shortest paths
user9563,Suffix Array;graph matchings;hashing;string suffix structures,4,string suffix structures;hashing;Suffix Array;graph matchings;Fenwick Tree,Hash Map;String Matching;binary search;sortings;strings
user9581,Fenwick Tree;Max Flow;Queue;flows;geometry;graph matchings,6,Fenwick Tree;geometry;Max Flow;graph matchings;Queue,Priority Queue;Stack;data structures;graphs;shortest paths;sortings
user9584,,0,2D DP;graphs;Priority Queue;Hash Map;dsu,
user9585,Priority Queue;geometry;graphs;shortest paths;trees,5,trees;graphs;Priority Queue;geometry;shortest paths,Queue;Stack;data structures
